"","sub","ses","run","task","trialindex","IV_cuelevel","IV_stimintensity","RATING_expectation","RATING_outcome"
"337",23,1,6,"pain",1,"high_cue","low_stim",30.5702477502442,65.3851269278949
"338",23,1,6,"pain",2,"high_cue","high_stim",36.1294441432409,85.1792339219074
"339",23,1,6,"pain",3,"high_cue","med_stim",73.1683312417585,80.0453930564443
"340",23,1,6,"pain",4,"low_cue","low_stim",28.2223329029719,54.4623222080256
"341",23,1,6,"pain",5,"high_cue","high_stim",103.701510492347,149.115054669271
"342",23,1,6,"pain",6,"high_cue","low_stim",92.5396804503407,73.3891410094541
"343",23,1,6,"pain",7,"low_cue","med_stim",26.1543357783129,55.2903154572812
"344",23,1,6,"pain",8,"low_cue","high_stim",13.5859912078889,85.8653286262636
"345",23,1,6,"pain",9,"low_cue","med_stim",2.52949420483775,59.9418745205133
"346",23,1,6,"pain",10,"low_cue","low_stim",5.83662852486951,49.0740160958829
"347",23,1,6,"pain",11,"high_cue","med_stim",74.6845488030815,79.5686264358144
"348",23,1,6,"pain",12,"low_cue","high_stim",14.0362434679265,68.8951614150704
"349",23,3,3,"pain",1,"high_cue","high_stim",43.6754780877088,51.519801751657
"350",23,3,3,"pain",2,"low_cue","low_stim",9.23555909316592,38.2614242983919
"351",23,3,3,"pain",3,"high_cue","low_stim",76.6932422189308,55.6096855912874
"352",23,3,3,"pain",4,"high_cue","med_stim",70.3307323359829,83.1025724422482
"353",23,3,3,"pain",5,"low_cue","low_stim",7.38181842191988,56.6289479942471
"354",23,3,3,"pain",6,"low_cue","high_stim",0,72.3699197811809
"355",23,3,3,"pain",7,"low_cue","med_stim",0.707319368544256,63.434948822922
"356",23,3,3,"pain",8,"low_cue","med_stim",4.39870535499553,71.7829048021751
"357",23,3,3,"pain",9,"low_cue","high_stim",10.1813200065144,90.2319654512982
"358",23,3,3,"pain",10,"high_cue","low_stim",90.6930603027112,54.1416402235249
"359",23,3,3,"pain",11,"high_cue","med_stim",121.908106935653,51.3401917459099
"360",23,3,3,"pain",12,"high_cue","high_stim",61.9951426119564,92.8040829951223
"361",23,3,4,"pain",1,"high_cue","low_stim",76.0752267795906,98.3256503304268
"362",23,3,4,"pain",2,"low_cue","med_stim",47.504050841607,91.3803540734445
"363",23,3,4,"pain",3,"high_cue","low_stim",NA,60.2551187030578
"364",23,3,4,"pain",4,"low_cue","med_stim",NA,81.4805778425889
"365",23,3,4,"pain",5,"high_cue","high_stim",116.672547823017,114.102234501161
"366",23,3,4,"pain",6,"low_cue","low_stim",0,74.9059371749634
"367",23,3,4,"pain",7,"low_cue","high_stim",46.8052865215132,86.5387461220459
"368",23,3,4,"pain",8,"low_cue","low_stim",4.15128526642169,19.0333164102194
"369",23,3,4,"pain",9,"high_cue","high_stim",68.929254767451,108.581111208701
"370",23,3,4,"pain",10,"low_cue","high_stim",1.22933448647789,74.7854590376886
"371",23,3,4,"pain",11,"high_cue","med_stim",37.6109496698391,47.4332010547372
"372",23,3,4,"pain",12,"high_cue","med_stim",53.7838155624007,62.7004277886672
"373",23,4,5,"pain",1,"low_cue","high_stim",0,88.7600252336873
"374",23,4,5,"pain",2,"high_cue","med_stim",15.149211652671,92.7927023657133
"375",23,4,5,"pain",3,"low_cue","low_stim",0,38.6598082540901
"376",23,4,5,"pain",4,"high_cue","low_stim",64.9395576732962,60.7671825424757
"377",23,4,5,"pain",5,"low_cue","med_stim",0.690277197865079,82.7886515524263
"378",23,4,5,"pain",6,"high_cue","high_stim",55.8255594040801,118.789012417463
"379",23,4,5,"pain",7,"low_cue","low_stim",13.2010871757056,53.8203795520211
"380",23,4,5,"pain",8,"low_cue","high_stim",10.1813200065144,90.4939168986187
"381",23,4,5,"pain",9,"high_cue","high_stim",44.4988835111207,115.947885322002
"382",23,4,5,"pain",10,"high_cue","med_stim",41.5167285310023,88.5738436644055
"383",23,4,5,"pain",11,"high_cue","low_stim",50.1345274350345,66.0140963232054
"384",23,4,5,"pain",12,"low_cue","med_stim",2.07837024536197,26.6715487858689
"385",24,1,2,"pain",1,"low_cue","med_stim",48.5763343749974,65.8037474122088
"386",24,1,2,"pain",2,"low_cue","low_stim",56.7550627596995,56.8214883406073
"387",24,1,2,"pain",3,"low_cue","high_stim",29.3452161732949,67.8572943001546
"388",24,1,2,"pain",4,"high_cue","med_stim",102.731713561266,86.0943008629279
"389",24,1,2,"pain",5,"high_cue","high_stim",99.3446719020997,98.587935596476
"390",24,1,2,"pain",6,"high_cue","low_stim",113.774865316085,63.1274610083442
"391",24,1,2,"pain",7,"low_cue","high_stim",39.9240118114389,83.1025724422482
"392",24,1,2,"pain",8,"high_cue","high_stim",116.771150214462,106.54516452221
"393",24,1,2,"pain",9,"low_cue","med_stim",62.6076304481073,60.1674658706023
"394",24,1,2,"pain",10,"high_cue","med_stim",113.892502308027,67.6448195542644
"395",24,1,2,"pain",11,"low_cue","low_stim",55.2168796297267,50.5484662937181
"396",24,3,3,"pain",1,"high_cue","low_stim",114.290962408351,75.5728557194503
"397",24,3,3,"pain",2,"low_cue","med_stim",31.8342055455592,61.7314872128709
"398",24,3,3,"pain",3,"high_cue","low_stim",65.2892005377698,62.053314768701
"399",24,3,3,"pain",4,"high_cue","high_stim",82.5585945102563,71.4922484468651
"400",24,3,3,"pain",5,"low_cue","low_stim",23.9859036767946,51.7385757016082
"401",24,3,3,"pain",6,"low_cue","high_stim",47.2776089583341,84.6150797307448
"402",24,3,3,"pain",7,"low_cue","low_stim",48.0809358865731,51.5569464981634
"403",24,3,3,"pain",8,"high_cue","high_stim",126.216184437599,89.0722142255383
"404",24,3,3,"pain",9,"low_cue","high_stim",26.565051177078,52.5299267776876
"405",24,3,3,"pain",10,"high_cue","med_stim",108.070012487191,27.1811110854772
"406",24,3,3,"pain",11,"high_cue","med_stim",119.032283967946,54.6496501050374
"407",26,1,4,"pain",1,"low_cue","med_stim",NA,66.5290068818391
"408",26,1,4,"pain",2,"high_cue","low_stim",NA,49.8713910315241
"409",26,1,4,"pain",3,"low_cue","high_stim",NA,65.1925710268582
"410",26,1,4,"pain",4,"high_cue","med_stim",NA,56.7550627596995
"411",26,1,4,"pain",5,"low_cue","med_stim",NA,65.5940902203088
"412",26,1,4,"pain",6,"low_cue","high_stim",NA,64.0521146779984
"413",26,1,4,"pain",7,"high_cue","high_stim",NA,76.7989128242944
"414",26,1,4,"pain",8,"low_cue","low_stim",NA,46.784843324319
"415",26,1,4,"pain",9,"low_cue","low_stim",NA,59.4297522497558
"416",26,1,4,"pain",10,"high_cue","low_stim",NA,46.784843324319
"417",26,3,2,"pain",1,"low_cue","low_stim",12.2550245737389,46.8052865215132
"418",26,3,2,"pain",2,"low_cue","med_stim",33.2449372403005,69.6607778873478
"419",26,3,2,"pain",3,"low_cue","low_stim",60.1409838350769,56.1817542101967
"420",26,3,2,"pain",4,"low_cue","high_stim",44.1884993162881,69.0944306630845
"421",26,3,2,"pain",5,"high_cue","med_stim",78.6900675259798,58.0918930643469
"422",26,3,2,"pain",6,"high_cue","high_stim",55.9902048803448,70.1148348861446
"423",26,3,2,"pain",7,"high_cue","med_stim",76.7989128242944,64.3589941756947
"424",26,3,2,"pain",8,"high_cue","low_stim",65.3851269278949,61.7925091209847
"425",26,3,2,"pain",9,"high_cue","low_stim",50.0472149986114,68.7971813561903
"426",26,3,2,"pain",10,"low_cue","med_stim",47.4610546505303,64.7743543018758
"427",26,3,2,"pain",11,"low_cue","high_stim",44.3489396197705,76.7989128242944
"428",26,3,5,"pain",1,"high_cue","low_stim",67.3447672913202,66.4100098292567
"429",26,3,5,"pain",2,"high_cue","low_stim",69.6051239179516,55.9283901926058
"430",26,3,5,"pain",3,"high_cue","med_stim",54.1416402235249,73.675376678197
"431",26,3,5,"pain",4,"low_cue","med_stim",43.8639719603119,67.7703789087622
"432",26,3,5,"pain",5,"high_cue","high_stim",65.709037591649,73.9600566939503
"433",26,3,5,"pain",6,"low_cue","high_stim",58.9182701696221,71.7108416499972
"434",26,3,5,"pain",7,"high_cue","high_stim",59.4297522497558,71.7829048021751
"435",26,3,5,"pain",8,"high_cue","med_stim",58.4830600274053,70.8398268780187
"436",26,3,5,"pain",9,"low_cue","low_stim",64.3589941756947,58.2870639987857
"437",26,3,5,"pain",10,"low_cue","high_stim",NA,76.0752267795906
"438",26,3,5,"pain",11,"low_cue","low_stim",50.8726282810668,65.2892005377698
"439",26,3,5,"pain",12,"low_cue","med_stim",53.8203795520211,69.7981324534377
"440",26,4,1,"pain",1,"low_cue","high_stim",26.667731675599,57.8477048587177
"441",26,4,1,"pain",2,"high_cue","med_stim",55.1590559958468,46.9525090493996
"442",26,4,1,"pain",3,"low_cue","low_stim",47.9273479917409,42.8909102627422
"443",26,4,1,"pain",4,"low_cue","low_stim",37.6528298208836,40.0228346536193
"444",26,4,1,"pain",5,"high_cue","low_stim",64.5663162536045,53.6351001540544
"445",26,4,1,"pain",6,"high_cue","med_stim",49.7231117897903,65.2892005377698
"446",26,4,1,"pain",7,"high_cue","low_stim",34.8981235610295,55.1018764389705
"447",26,4,1,"pain",8,"low_cue","high_stim",40.1286089684759,72.0069121820262
"448",26,4,1,"pain",9,"low_cue","med_stim",42.2428433673439,76.7989128242944
"449",26,4,1,"pain",10,"low_cue","med_stim",62.2954000528524,63.332268324401
"450",26,4,1,"pain",11,"high_cue","high_stim",41.9190641134269,61.2796732021305
"451",26,4,1,"pain",12,"high_cue","high_stim",53.8203795520211,59.1150546692714
"452",26,4,6,"pain",1,"high_cue","high_stim",55.4674082132798,78.2791885011905
"453",26,4,6,"pain",2,"low_cue","high_stim",56.1159294473316,75.8523946129983
"454",26,4,6,"pain",3,"low_cue","high_stim",48.463243982717,63.332268324401
"455",26,4,6,"pain",4,"high_cue","high_stim",54.7824070318073,66.8316128465025
"456",26,4,6,"pain",5,"low_cue","low_stim",50.0472149986114,47.7571566326561
"457",26,4,6,"pain",6,"high_cue","low_stim",49.7231117897903,54.3283912235543
"458",26,4,6,"pain",7,"low_cue","med_stim",42.5667989452628,69.3093314860669
"459",26,4,6,"pain",8,"high_cue","med_stim",55.6096855912874,62.3056084068584
"460",26,4,6,"pain",9,"high_cue","med_stim",56.4391222878072,72.2902754761372
"461",26,4,6,"pain",10,"low_cue","med_stim",51.6624771065963,59.6277136423551
"462",26,4,6,"pain",11,"high_cue","low_stim",59.509041119238,58.0918930643469
"463",26,4,6,"pain",12,"low_cue","low_stim",43.0474909506004,54.1416402235249
"464",28,1,3,"pain",1,"high_cue","med_stim",100.676355682696,66.3179122754616
"465",28,1,3,"pain",2,"low_cue","med_stim",28.5544155565034,92.0867772755708
"466",28,1,3,"pain",3,"high_cue","low_stim",88.8403247915164,9.80609275989709
"467",28,1,3,"pain",4,"low_cue","med_stim",42.0726520082591,85.618962168192
"468",28,1,3,"pain",5,"high_cue","high_stim",97.609837157552,113.682087724538
"469",28,1,3,"pain",6,"low_cue","low_stim",23.1376375797135,80.085054321525
"470",28,1,3,"pain",7,"low_cue","high_stim",20.6096929375321,100.676355682696
"471",28,1,3,"pain",8,"high_cue","med_stim",127.470073222312,100.222168633636
"472",28,1,3,"pain",9,"high_cue","low_stim",102.375131422737,98.0651411807292
"473",28,1,3,"pain",10,"low_cue","high_stim",14.2645122980799,132.722391041666
"474",28,1,3,"pain",11,"high_cue","high_stim",66.7407790544717,108.943263061252
"475",28,1,3,"pain",12,"low_cue","low_stim",21.7580692680575,26.8725389916558
"476",28,1,4,"pain",1,"high_cue","med_stim",77.4965781019978,134.513078752187
"477",28,1,4,"pain",2,"high_cue","low_stim",100.449428157769,90.6902771978651
"478",28,1,4,"pain",3,"low_cue","med_stim",19.4658670083524,121.908106935653
"479",28,1,4,"pain",4,"high_cue","high_stim",70.8398268780187,141.842773412631
"480",28,1,4,"pain",5,"high_cue","high_stim",56.4372562189076,125.049373312048
"481",28,1,4,"pain",6,"low_cue","high_stim",16.0399433060497,118.739795291688
"482",28,1,4,"pain",7,"high_cue","med_stim",107.034172879109,78.146995832256
"483",28,1,4,"pain",8,"high_cue","low_stim",102.977395337817,74.7448812969422
"484",28,1,4,"pain",9,"low_cue","high_stim",26.565051177078,152.263636978445
"485",28,1,4,"pain",10,"low_cue","low_stim",47.1210963966615,84.6369305799533
"486",28,1,4,"pain",11,"low_cue","low_stim",49.2244032170839,77.9694039034621
"487",28,1,4,"pain",12,"low_cue","med_stim",51.8427734126309,104.991084721799
"488",29,1,2,"pain",1,"high_cue","low_stim",8.78116273438546,16.5451645222102
"489",29,1,2,"pain",2,"high_cue","high_stim",21.4171663529417,24.501231448621
"490",29,1,2,"pain",3,"high_cue","med_stim",26.667731675599,16.9847325319886
"491",29,1,2,"pain",4,"low_cue","low_stim",6.89742755775175,8.51942215741111
"492",29,1,2,"pain",5,"high_cue","high_stim",40.7515454706387,33.2449372403005
"493",29,1,2,"pain",6,"high_cue","low_stim",23.8925023080266,20.6906685139331
"494",29,1,2,"pain",7,"low_cue","med_stim",11.0848912922423,22.3551804457356
"495",29,1,2,"pain",8,"low_cue","high_stim",6.66961984231233,26.462186333354
"496",29,1,2,"pain",9,"low_cue","med_stim",12.9773953378174,12.0305960965379
"497",29,1,2,"pain",10,"low_cue","low_stim",8.58793559647603,6.69637761619969
"498",29,1,2,"pain",11,"high_cue","med_stim",36.1796204479789,24.6148730721051
"499",29,1,2,"pain",12,"low_cue","high_stim",12.9773953378174,17.9986949730216
"500",29,1,4,"pain",1,"high_cue","low_stim",23.8437167991162,28.5187277886708
"501",29,1,4,"pain",2,"low_cue","low_stim",13.2010871757056,6.00900595749452
"502",29,1,4,"pain",3,"low_cue","med_stim",6.44160009933503,25.6410058243053
"503",29,1,4,"pain",4,"low_cue","high_stim",20.0630726660882,34.0716098073942
"504",29,1,4,"pain",5,"high_cue","med_stim",32.2245330172405,24.1022345011611
"505",29,1,4,"pain",6,"high_cue","high_stim",30.8849453307286,35.2175929681927
"506",29,1,4,"pain",7,"high_cue","low_stim",37.1910075397043,19.0934920004856
"507",29,1,4,"pain",8,"high_cue","high_stim",35.8583597764751,25.4234385529055
"508",29,1,4,"pain",9,"low_cue","low_stim",19.1601731219813,20.6906685139331
"509",29,1,4,"pain",10,"low_cue","med_stim",19.7468366054261,26.667731675599
"510",29,1,4,"pain",11,"low_cue","high_stim",15.3154511969185,26.667731675599
"511",29,1,4,"pain",12,"high_cue","med_stim",27.1811110854772,18.9432630612515
"512",29,3,1,"pain",1,"high_cue","high_stim",29.8590161649231,27.4907552097423
"513",29,3,1,"pain",2,"low_cue","low_stim",12.5288077091515,6.89742755775175
"514",29,3,1,"pain",3,"high_cue","low_stim",28.7203267978695,21.1198561534248
"515",29,3,1,"pain",4,"high_cue","med_stim",32.524890287791,24.1022345011611
"516",29,3,1,"pain",5,"low_cue","low_stim",12.7533002545757,19.1601731219813
"517",29,3,1,"pain",6,"low_cue","high_stim",19.0180918370199,21.1198561534248
"518",29,3,1,"pain",7,"low_cue","med_stim",18.2170951978248,9.46232220802562
"519",29,3,1,"pain",8,"low_cue","med_stim",13.4778227532413,6.21337526527838
"520",29,3,1,"pain",9,"low_cue","high_stim",11.3560272183098,22.3551804457356
"521",29,3,1,"pain",10,"high_cue","low_stim",24.9196643698324,7.64040676102675
"522",29,3,1,"pain",11,"high_cue","med_stim",37.1975660152466,21.7158295955314
"523",29,3,1,"pain",12,"high_cue","high_stim",37.8346912670841,27.1811110854772
"524",29,3,6,"pain",1,"high_cue","low_stim",19.9831065219,24.1022345011611
"525",29,3,6,"pain",2,"low_cue","med_stim",24.8074289731418,29.0322839679456
"526",29,3,6,"pain",3,"high_cue","low_stim",18.9432630612515,14.7671607673906
"527",29,3,6,"pain",4,"low_cue","med_stim",30.6873489888616,20.6096929375321
"528",29,3,6,"pain",5,"high_cue","high_stim",34.5203830122378,34.8981235610295
"529",29,3,6,"pain",6,"low_cue","low_stim",20.1794586645109,20.1794586645109
"530",29,3,6,"pain",7,"low_cue","high_stim",20.5560452195835,32.6658945301573
"531",29,3,6,"pain",8,"low_cue","low_stim",13.7015104923465,17.1197155619472
"532",29,3,6,"pain",9,"high_cue","high_stim",32.2245330172405,24.6148730721051
"533",29,3,6,"pain",10,"low_cue","high_stim",16.260204708312,24.1022345011611
"534",29,3,6,"pain",11,"high_cue","med_stim",31.3969122485905,20.6096929375321
"535",29,3,6,"pain",12,"high_cue","med_stim",17.9986949730216,17.340258231069
"536",29,4,1,"pain",1,"low_cue","low_stim",21.5409759185384,15.3762512488262
"537",29,4,1,"pain",2,"low_cue","med_stim",16.5451645222102,18.7998851586527
"538",29,4,1,"pain",3,"high_cue","med_stim",36.6861106915455,20.9055693369155
"539",29,4,1,"pain",4,"low_cue","high_stim",21.7158295955314,27.0812154068428
"540",29,4,1,"pain",5,"high_cue","med_stim",22.1427056998454,18.9432630612515
"541",29,4,1,"pain",6,"low_cue","high_stim",15.3154511969185,20.9055693369155
"542",29,4,1,"pain",7,"low_cue","low_stim",17.5602720518007,10.1813200065144
"543",29,4,1,"pain",8,"high_cue","high_stim",30.0581254794867,22.9565823245116
"544",29,4,1,"pain",9,"high_cue","high_stim",14.3700015151793,17.5602720518007
"545",29,4,1,"pain",10,"high_cue","low_stim",21.9295877501754,8.51942215741111
"546",29,4,1,"pain",11,"high_cue","low_stim",25.1278241807561,4.82076607809266
"547",29,4,1,"pain",12,"low_cue","med_stim",18.804593884769,16.5451645222102
"548",29,4,5,"pain",1,"low_cue","high_stim",13.4778227532413,29.8590161649231
"549",29,4,5,"pain",2,"high_cue","med_stim",22.8670562997727,19.6692676640171
"550",29,4,5,"pain",3,"low_cue","low_stim",25.2256456981242,15.3154511969185
"551",29,4,5,"pain",4,"high_cue","low_stim",24.6148730721051,9.6887865603668
"552",29,4,5,"pain",5,"low_cue","med_stim",25.2256456981242,21.2864051136591
"553",29,4,5,"pain",6,"high_cue","high_stim",22.8670562997727,31.637793430058
"554",29,4,5,"pain",7,"low_cue","low_stim",28.5187277886708,13.4243700550323
"555",29,4,5,"pain",8,"low_cue","high_stim",9.46232220802562,25.4336837463955
"556",29,4,5,"pain",9,"high_cue","high_stim",27.5972958686437,26.667731675599
"557",29,4,5,"pain",10,"high_cue","med_stim",24.4059097796912,16.260204708312
"558",29,4,5,"pain",11,"high_cue","low_stim",32.7352262721076,11.805792300589
"559",29,4,5,"pain",12,"low_cue","med_stim",15.3154511969185,21.2028186438097
"560",30,1,3,"pain",1,"low_cue","med_stim",1.15967520848357,39.3055692822446
"561",30,1,3,"pain",2,"low_cue","low_stim",11.9620513976662,13.9247732204094
"562",30,1,3,"pain",3,"low_cue","high_stim",3.67660188678891,46.974934010882
"563",30,1,3,"pain",4,"high_cue","low_stim",50.7268472589113,27.186680812252
"564",30,1,3,"pain",5,"high_cue","med_stim",49.1446237411043,79.8592068538872
"565",30,1,3,"pain",6,"high_cue","high_stim",58.0436923940591,88.389699397501
"566",30,1,3,"pain",7,"high_cue","low_stim",75.3397677626986,38.405484967772
"567",30,1,3,"pain",8,"low_cue","high_stim",0.695865939508794,66.2251346839148
"568",30,1,3,"pain",9,"high_cue","high_stim",34.9730731822146,86.9250830693841
"569",30,1,3,"pain",10,"high_cue","med_stim",55.0269268177854,47.1090897372578
"570",30,1,3,"pain",11,"low_cue","low_stim",19.824995079131,18.434948822922
"571",30,1,6,"pain",1,"high_cue","low_stim",57.7575321608767,62.6076304481073
"572",30,1,6,"pain",2,"low_cue","low_stim",5.11041756103123,19.7468366054261
"573",30,1,6,"pain",3,"low_cue","med_stim",17.9079328629878,67.1329437002273
"574",30,1,6,"pain",4,"low_cue","high_stim",36.5014411205063,76.5315851116889
"575",30,1,6,"pain",5,"high_cue","med_stim",68.7135948863409,34.9730731822146
"576",30,1,6,"pain",6,"high_cue","high_stim",38.7325185951507,89.0759546472273
"577",30,1,6,"pain",7,"high_cue","low_stim",63.8649278391279,24.561044085087
"578",30,1,6,"pain",8,"high_cue","high_stim",31.3201182226253,92.0700306530411
"579",30,1,6,"pain",9,"low_cue","low_stim",13.0121975767324,38.4430535018366
"580",30,1,6,"pain",10,"low_cue","med_stim",25.1278241807561,70.1385834463004
"581",30,1,6,"pain",11,"low_cue","high_stim",14.9465268242834,57.0947570770121
"582",30,1,6,"pain",12,"high_cue","med_stim",82.328778516738,56.7005794628158
"583",31,1,2,"pain",1,"low_cue","med_stim",2.10379694685107,70.175004920869
"584",31,1,2,"pain",2,"low_cue","low_stim",6.44160009933503,49.2484545293613
"585",31,1,2,"pain",3,"low_cue","high_stim",29.0322839679456,83.558399900665
