sub-ID,SID,A#,Date,Session #,Staff,Time in Scanner,Audio Check (during scout),"ses-01
T1 
(Structural)",ses-01          T1 Quality Check,ses-01 T1 actions,"ses-01
DWI","ses-04
Fractional 
Run-01","ses-04
Fractional 
Run-02","ses-01,03,04
PVC 
Run-01","ses-01,03,04
PVC 
Run-02","ses-01,03,04
PVC 
Run-03","ses-01,03,04
PVC 
Run-04","ses-01,03,04
PVC 
Run-05","ses-01,03,04
PVC 
Run-06","ses-03
short-video","ses-02
Narratives 
Run-01","ses-02
Narratives 
Run-02","ses-02
Narratives 
Run-03","ses-02
Narratives 
Run-04","ses-02
Faces 
Run-01","ses-02
Faces
Run-02","ses-02
Faces 
Run-03","ses-01,02,03,04
Align Videos 
Run-01","ses-01,02,03,04
Align Videos 
Run-02","ses-01,02,03,04
Align Videos 
Run-03","ses-01,02,03,04
Align Videos 
Run-04",Scan comments?,T-Points for scan time?,# T-Points,BioPac?,EDA location,PPD location,BioPac Comments?,GitPush?,BioPac Saved?,Data on Rolando?,Data sent comments?,Post-scan: Debrief
sub-0084,SID002009,A004075,10/06/2021,ses-01,"MA, TS",12:20 PM,complete,complete,Good,Continue,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0083,SID002003,A004078,10/06/2021,ses-02,"MA, TS",3:45 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0073,SID001993,A004077,10/06/2021,ses-04,"MA, BH",5:50 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,"Participant noted that she received NO pain stimuli during third session, the second pain run Participant said she recieved NO pain stimuli (made ratings but all low) -- could be an issue with strap",No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0074,SID001994,A004079,10/06/2021,ses-04,"BH, WM",8:45 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,no_data,no_data,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,no_data,no_data,N/A,N/A,"- Encountered reconstruction error at the start of the scan. Had to reboot and skip 2nd half of PVC and all of align videos due to timing contraints. 
- Participant noted that it was hard to read the narratives during the fractional task but she was able to figure out some words based on context",No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0085,SID002010,A004080,10/06/2021,ses-01,"BH, MR",9:30 AM,complete,complete,Good,Continue,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,repeat_use,complete,complete,no_data,"- Possible abnormality: I'm not sure its a genuine concern, probably just a structural difference, but there's some asymmetry going on --> CLEARED BY TERRY 10/7
- PVC: Recalibrated trackball before second pain run (participant reported that it was lagging)
- Align videos: recalibrated trackball again before first AV run. 
- Align videos: One headphone fell out of the participants ear during the first run.  Participant was able to reinsert without head movement. Restarted once fixed.
- Align Videos: Option to ""repeat"" run 1 was unavailable so we pulled it from the program card and yolked it to the proper fmap
- Align videos: skipped last run due to time contraints",No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0080,SID001995,A004084,10/07/2021,ses-03,"EM, LS",4:55 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,,,,,,,Yes,,,,N/A
sub-0077,SID001989,A004085,10/07/2021,ses-03,"LS, WM",6:50 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,repeat_use,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,Repeated run 2,No,,Yes,Bottom left foot,Right big toe,"I'm sorry, I forgot to make sure Wasita had switched to the correct acknowledge file between short videos and align videos. So the align videos was recorded in the short videos template",Yes,,,,N/A
sub-0078,SID001998,A004086,10/07/2021,ses-04,"LS, WM",8:35 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,No,,Yes,Bottom left foot,Right big toe,,Yes,,,,Yes
sub-0088,SID002016,A004105,10/13/2021,ses-01,"MA, TS",9:00 AM,complete,complete,Good,Continue,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0084,SID002009,A004106,10/13/2021,ses-02,"MA, TS",10:45 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0082,SID002008,A004107,10/13/2021,ses-02,"MA, TS",12:50 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,repeat_use,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0081,SID002002,A004110,10/13/2021,ses-02,"LS, MR",7:25 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,,,,,,,Yes,,Yes,,N/A
sub-0087,SID002018,A004111,10/13/2021,ses-01,"LS, MR",9:25 PM,complete,complete,Good,Continue,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,incomplete_use,complete,complete,complete,"In run 1 of the videos, participant squeezed the emergency ball most of the way through. So we went on to run 2 since they also expressed some concern about getting out on time. What data we have in run 1 is useable.",,,,,,,Yes,,Yes,,N/A
sub-0086,SID002019,A004112,10/14/2021,ses-01,"BH, TS",8:45 AM,complete,complete,Good,Continue,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,"PVC: recalibrated trackball before first PVC run
PVC: noticed participant wasn't locking in responses during run 01 (gave reminder before run 02)",Yes,2,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0079,SID001988,A004113,10/14/2021,ses-04,"BH, TS",12:05 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,"PVC: headphone fell out before run 06, participant reinserted it and was instructed not to move his head in the process
Align video: restarted run 01 because of audio issue",Yes,2,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0060,SID001970,A004114,10/14/2021,ses-04,"BH, TS",2:00 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0089,SID002020,A004115,10/14/2021,ses-01,"EM, SI",5:00 PM,complete,complete,Good,Continue,complete,N/A,N/A,complete,complete,complete,repeat_use,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,-Had to rescout in PVC run 5 because sub had hair tie in that was digging into her head,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0081,SID002002,A004116,10/14/2021,ses-03,"EM, MR",7:15 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,no_data,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0083,SID002003,A004117,10/14/2021,ses-03,"EM, MR",9:00 p m,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0088,SID002016,A004146,10/20/2021,ses-02,"BH, TS",8:40 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0084,SID002009,A004147,10/20/2021,ses-03,"BH, TS",12:15 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,no_data,complete,complete,no_data,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,incomplete_use,complete,complete,N/A,"PVC: skipped pain runs (03+06) due to 8007 error. Details: the TSA had passed the safety test and successfully ran with matlab pretest before setting up the participant. When starting the first pain run, I noticed medoc wasn't making the usual trigger sound but the participant was still making ratings (she later confirmed verbally she did not feel pain stimulus). I pulled up medoc and saw that everything was greyed out and there was an error message about failing the pre-test even though the TSA unit itself was still green. I restarted matlab, stopped the run, and detached the thermode from the participant before redoing the safety test, which is when 8007 error first appeared. 
Align videos: participant hit the emergency ball to report that the trackball stopped working properly. She verified that it had been working up until that point. We re-calibrated and went ahead to the next run. Issue was reported a little less than halfway through (circa the car flood video).",No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0082,SID002008,A004149,10/20/2021,ses-03,"MA, LS",5:15 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,PVC: P was not making ratings for cognitive run on first run same vs. different and has only been rating the difficulty level. ,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0083,SID002003,A004150,10/20/2021,ses-04,"MA, LS",7:00 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,incomplete_use,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,"The paradigm froze late into the run on one of the screens that shows others' ratings. Not sure how many were missed, but it was under a minute when that happened
CHECK behavioral data (see how many trials were successfully collected @Heejung)",No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0084,SID002009,A004153,10/21/2021,ses-04,"EM, TS",12:48 PM,complete,N/A,N/A,N/A,N/A,repeat_use,repeat_use,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,-Had to repeat fractionals multiple times due to triggering issues. Solved.,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0088,SID002016,A004154,10/21/2021,ses-03,"EM, TS",3:00 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,incomplete_use,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,-Computer died in PVC run 03,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0086,SID002019,A004155,10/21/2021,ses-02,"EM, HJ",4:30 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0087,SID002018,A004156,10/21/2021,ses-02,"JH, HJ",6:30 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0077,SID001989,A004157,10/21/2021,ses-04,"LB, HJ",8:15 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,Yes,2,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0092,SID002030,A004183,10/27/2021,ses-01,"EM, TS",8:15 AM,complete,complete,Good,Continue,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0088,SID002016,A004184,10/27/2021,ses-04,"EM, TS",10:30 AM,complete,N/A,N/A,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0087,SID002018,A004185,10/27/2021,ses-03,"EM, TS",12:15 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0095,SID002037,A004186,10/27/2021,ses-01,"HJ, TS",2:00 PM,complete,complete,Good,Continue,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Yes,,Yes,,N/A
sub-0085,SID002010,A004187,10/27/2021,ses-02,"HJ, Max",3:55 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,p mentioned they were VERY sleepy dozing off here and there - regularly checked responses - participant would log in responses for majority of trials,No,,Partial,Bottom left foot,Right big toe,Faces Run 01. biopac closed. No data,Yes,,Yes,,N/A
sub-0089,SID002020,A004205,11/01/2021,ses-02,"MA, TS",2:15 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0091,SID002033,A004209,11/01/2021,ses-01,"EM, Max",8:30 PM,complete,repeat_use,Poor image quality,Repeat & make note,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,Max: mentioned missing trial responses from participant,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0086,SID002019,A004210,11/02/2021,ses-03,"MA, TS",9:00 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,repeat_use,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,PVC (R03): subject squeezed the ball to scrastch her face!,Yes,2,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0087,SID002008,A004211,11/02/2021,ses-04,"MA, TS",10:45 AM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,repeat_use,complete,N/A,N/A,Align Vid (01): P squeezed the ball to say the track ball was initially not working properly but now it seems to be working just fine,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0090,SID002048,A004215,11/02/0221,ses-01,"BH, SI",8:30 PM,complete,complete,Good,complete,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,HEA/HEP confirmed for all runs,Yes,2,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0093,SID002050,A004220,11/04/2021,ses-01,"BH, TS",12:45 PM,complete,complete,Good,Continue,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0081,SID002002,A004221,11/04/2021,ses-04,"BH, TS",2:45 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,"- Participant noted that he was feeling more fidgety than usual. Upon re-examination, I think there may have been some motion banding on his second scout/fmap.",No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,
sub-0091,SID002033,A004228,11/05/2021,ses-02,"HJ, Max",6:00 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,"- FACES 02: ended 1 second after scanner end
- FACES 03: paused at 57%. usual method of ""ctrlc+ SCA"" didn't work. Neither did ""ctrl + alt + del"" - happened before continuing - just leaving notes to indicate how many times a hard reboot was required",No,,Yes,Bottom left foot,Right big toe,"- FACES 02: ended 1 second after scanner end - FACES 03: paused at 57%. usual method of ""ctrlc+ SCA"" didn't work. Neither did ""ctrl + alt + del"" - happened before continuing - just leaving notes to indicate how many times a hard reboot was required - VIDEOS 02: lifted leg - probably crazy movement",Yes,On PC only,Yes,,N/A
sub-0092,SID002030,A004234,11/07/2021,ses-02,"HJ, Byeol",8:40 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,- Noticed participant was tired during the fmap (before align videos,No,,Yes,Bottom left foot,Right big toe,,Yes,,Yes,,N/A
sub-0090,SID002048,A004235,11/07/2021,ses-02,"HJ, Byeol",10:45 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,Yes,2,Yes,Bottom left foot,Right big toe,,Yes,,Yes,,N/A
sub-0091,SID002033,A004236,11/07/2021,ses-03,"HJ, Byeol",12:40 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,No,,Yes,Bottom left foot,Right big toe,,Yes,,Yes,,N/A
sub-0093,SID002050,A004237,11/07/2021,ses-02,"HJ, Byeol",2:30 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Yes,,Yes,,N/A
sub-0094,SID002054,A004238,11/08/2021,ses-01,"MA, EM",11:10 AM,complete,complete,Good,Continue,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,No,,Partial,Bottom left foot,Right big toe,"Missing Align Vid biopac data. When saving social biopac, the program froze and didn't allow for saving align vids.",Yes,On PC only,Yes,,N/A
sub-0092,SID002030,A004248,11/10/2021,ses-03,"MA, Clare",8:30 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0089,SID002020,A004253,11/11/2021,ses-03,"EM, Clare ",1:45 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,repeat_use,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,-sub had to get out during PVC-05,No,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0086,SID002019,A004254,11/11/2021,ses-04,"EM, Clare ",3:50 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,,,Yes,Bottom left foot,Right big toe,,Yes,,Yes,,Yes
sub-0090,SID002048,A004255,11/11/2021,ses-03,"HJ, Byeol",5:40 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,Yes,1,Yes,Bottom left foot,Right big toe,,Yes,,Yes,,N/A
sub-0092,SID002030,A004256,11/11/2021,ses-04,"HJ, Byeol",7:30 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,No,,Yes,Bottom left foot,Right big toe,,Yes,,Yes,,Yes
sub-0098,SID001986,A004290,12/13/2021,ses-01,"MA, TS",1:45 AM,complete,complete,Good,Continue,complete,N/A,N/A,repeat_use,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,PVC(01): P squeezed the ball tp ask about beeping in the background (1st time scanning),No,,Yes,Bottom left foot,Right big toe,,Need help,On PC only,Yes,,N/A
sub-0097,SID002079,A004295,12/14/2021,ses-01,"MA, Clare Grall",8:30 PM,complete,complete,Good,Continue,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,repeat_use,complete,complete,complete,Align Vid (R01): scan starrted before video did - redid run one,No,,Yes,Bottom left foot,Right big toe,,Need help,On PC only,Yes,,N/A
sub-0094,SID002054,A004300,12/16/2021,ses-02,"EM, TS",10:45 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Incomplete,,Yes,,N/A
sub-0098,SID001986,A004301,12/16/2021,ses-02,"EM, TS",12:55 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Incomplete,,Yes,,N/A
sub-0095,SID002037,A004302,12/16/2021,ses-02,"EM, TS",2:50 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Incomplete,,Yes,,N/A
sub-0100,SID002082,A004314,01/11/2022,ses-01,"EM, MA",1:30 PM,complete,complete,Good,Continue,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Incomplete,,Yes,,N/A
sub-0099,SID002077,A004316,01/12/2022,ses-01,"MA, TS",9:00 AM,complete,complete,Good,Continue,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,No,,Yes,Bottom left foot,Right big toe,,Incomplete,,Yes,,N/A
sub-0100,SID002082,A004317,01/12/2022,ses-02,"MA, TS",10:25 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,repeat_use,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,-Narratives (R01): P couldn't hear the auido well - reran the run,No,,Partial,Bottom left foot,Right big toe,unfortunately acknolwdge froze after saving only narratives at the end of the scan ,Incomplete,Some missing,Yes,,N/A
sub-0099,SID002077,A004321,01/13/2022,ses-02,"MA, TS",8:30 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,repeat_use,complete,complete,complete,complete,complete,complete,complete,-Narratives (R04): Run started before stim PC so repeated the task,,,,,,,,,,,N/A
sub-0095,SID002037,A004322,01/13/2022,ses-03,"MA, TS",10:30 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,N/A
sub-0089,SID002020,A004324,01/13/2022,ses-04,"MA, Rekha",3:30 PM,,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,"Bathroom break: In the middle of PVC run-01. We aborted. repeated scout, fmap, started run-01 on other skin site",,,,,,,,,Yes,,
sub-0090,SID002048,A004325,01/13/2022,ses-04,"BH, Clare Grall",5:40 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,,dont think so - confirm,Yes,Bottom left foot,Right big toe,,Incomplete,On PC only,Yes,,
sub-0093,SID002050,A004326,01/13/2022,ses-03,"BH, CG",7:30 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,No,,Yes,Bottom left foot,Right big toe,,Incomplete,On PC only,Yes,,N/A
